,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_ent_coef,params_gamma,params_learning_starts,params_log_std_init,params_lr,params_net_arch,params_tau,params_train_freq,state
398,398,716.5823042000001,2021-03-19 22:34:44.549584,2021-03-19 22:58:20.809479,0 days 00:23:36.259895000,256,10000,auto,0.98,1000,-1.4917937594126673,0.006950725221343302,medium,0.02,512,COMPLETE
399,399,46.383684599999995,2021-03-19 22:36:05.887968,2021-03-19 22:37:54.641197,0 days 00:01:48.753229000,256,10000,auto,0.98,20000,-1.692385118318958,0.0068446847729349515,medium,0.02,512,PRUNED
400,400,808.4432386,2021-03-19 22:37:54.642452,2021-03-19 23:01:35.518562,0 days 00:23:40.876110000,256,10000,auto,0.999,0,-0.7963668872086894,0.004812003728673497,medium,0.01,64,COMPLETE
401,401,-1.1956038000000002,2021-03-19 22:58:20.811659,2021-03-19 23:05:17.615250,0 days 00:06:56.803591000,256,10000,auto,0.999,0,-2.3136666775274928,0.01087368181679133,medium,0.01,64,PRUNED
402,402,-2.1490477999999995,2021-03-19 23:01:35.520589,2021-03-19 23:06:04.466036,0 days 00:04:28.945447000,256,10000,auto,0.995,10000,-2.011071544127953,0.00273590883250458,medium,0.01,16,PRUNED
403,403,382.12355379999997,2021-03-19 23:05:17.616611,2021-03-19 23:09:46.180852,0 days 00:04:28.564241000,256,10000,auto,0.995,10000,-2.481198445375837,0.0029023072221351547,medium,0.02,16,PRUNED
404,404,58.909768599999985,2021-03-19 23:06:04.467015,2021-03-19 23:12:45.574229,0 days 00:06:41.107214000,256,10000,auto,0.98,0,-1.5740674958183951,0.005668308780650121,medium,0.02,8,PRUNED
405,405,-0.49926119999999996,2021-03-19 23:09:46.182176,2021-03-19 23:18:21.934125,0 days 00:08:35.751949000,256,10000,auto,0.98,0,-0.8838813286173082,0.01662047535405884,big,0.02,8,PRUNED
406,406,-0.193547,2021-03-19 23:12:45.575214,2021-03-19 23:20:50.398263,0 days 00:08:04.823049000,256,10000,auto,0.98,1000,-1.8246581388844096,0.015231482736344362,big,0.02,16,PRUNED
407,407,-160.7066464,2021-03-19 23:18:21.935304,2021-03-19 23:28:46.887794,0 days 00:10:24.952490000,2048,10000,auto,0.98,1000,-1.857577822834304,0.008001522075195378,medium,0.02,16,PRUNED
408,408,0.11817499999999999,2021-03-19 23:20:50.399680,2021-03-19 23:29:23.006296,0 days 00:08:32.606616000,2048,10000,auto,0.98,1000,-1.7165245789425003,0.004452096057356289,medium,0.01,16,PRUNED
409,409,-0.2885672,2021-03-19 23:28:46.889085,2021-03-19 23:38:37.983861,0 days 00:09:51.094776000,1024,10000,auto,0.98,0,-3.114299872095469,0.00977733342329606,medium,0.01,16,PRUNED
410,410,70.1056428,2021-03-19 23:29:23.007233,2021-03-19 23:37:20.398804,0 days 00:07:57.391571000,1024,10000,auto,0.995,0,-0.6713062805843317,0.009847004927752636,medium,0.01,8,PRUNED
411,411,185.95029659999997,2021-03-19 23:37:20.400371,2021-03-19 23:44:05.722967,0 days 00:06:45.322596000,256,10000,auto,0.9999,0,-1.0606760843321308,0.0013688222605476822,medium,0.02,16,PRUNED
412,412,535.0727770000001,2021-03-19 23:38:37.985178,2021-03-20 00:04:11.320527,0 days 00:25:33.335349000,256,10000,auto,0.9999,1000,-1.0731234183435157,0.0021116917445368837,medium,0.02,16,COMPLETE
413,413,-0.0226254,2021-03-19 23:44:05.724000,2021-03-19 23:50:44.736197,0 days 00:06:39.012197000,256,10000,auto,0.9999,1000,-2.2032649199834187,0.005906406025326596,medium,0.02,8,PRUNED
414,414,1198.5548286,2021-03-19 23:50:44.737359,2021-03-20 00:14:43.166285,0 days 00:23:58.428926000,256,10000,auto,0.98,0,-2.0677143659265402,0.004321353708441719,medium,0.02,16,COMPLETE
415,415,334.4890338,2021-03-20 00:04:11.322554,2021-03-20 00:11:31.040634,0 days 00:07:19.718080000,256,10000,auto,0.98,0,-2.0490673475567784,0.003750009742333487,medium,0.02,16,PRUNED
416,416,136.3817178,2021-03-20 00:11:31.041941,2021-03-20 00:19:50.064634,0 days 00:08:19.022693000,256,10000,auto,0.99,0,-1.6142573611870066,0.007467454991571163,medium,0.01,8,PRUNED
417,417,839.1940886,2021-03-20 00:14:43.168252,2021-03-20 00:32:15.944493,0 days 00:17:32.776241000,256,10000,auto,0.99,1000,-2.09503687977377,0.004583311908448818,medium,0.01,16,PRUNED
418,418,-79.53089539999999,2021-03-20 00:19:50.065965,2021-03-20 00:26:35.382476,0 days 00:06:45.316511000,256,10000,auto,0.995,1000,-1.9478647113240957,0.005000086570752214,medium,0.02,16,PRUNED
419,419,-0.789991,2021-03-20 00:26:35.383702,2021-03-20 00:33:45.211018,0 days 00:07:09.827316000,256,100000,auto,0.98,0,-2.2757817909957025,0.004435653149681827,medium,0.001,16,PRUNED
420,420,-0.0715314,2021-03-20 00:32:15.945588,2021-03-20 00:36:35.371126,0 days 00:04:19.425538000,256,10000,auto,0.98,10000,-2.2188204278951886,0.006068100177878874,medium,0.001,16,PRUNED
421,421,-2.0228082,2021-03-20 00:33:45.212309,2021-03-20 00:38:59.285455,0 days 00:05:14.073146000,1024,10000,auto,0.9999,10000,-2.0819060776405403,0.006526088806405528,medium,0.02,16,PRUNED
422,422,21.167471799999998,2021-03-20 00:36:35.372394,2021-03-20 00:45:01.732386,0 days 00:08:26.359992000,1024,10000,auto,0.9999,0,-1.9406076308015812,0.012816362186745145,medium,0.02,16,PRUNED
423,423,-1.4831328,2021-03-20 00:38:59.286684,2021-03-20 00:46:21.893938,0 days 00:07:22.607254000,256,10000,auto,0.995,0,-1.9511620335671382,0.011709327849493635,medium,0.005,16,PRUNED
424,424,-399.9130632,2021-03-20 00:45:01.733691,2021-03-20 00:52:04.666468,0 days 00:07:02.932777000,256,10000,auto,0.995,1000,-2.355216728804147,0.008684522985843178,medium,0.01,16,PRUNED
425,425,-0.7836588,2021-03-20 00:46:21.895159,2021-03-20 00:53:33.653353,0 days 00:07:11.758194000,256,10000,auto,0.98,1000,-1.8142727774455003,0.008208944337533474,medium,0.01,16,PRUNED
426,426,69.52768719999999,2021-03-20 00:52:04.667796,2021-03-20 01:01:01.565218,0 days 00:08:56.897422000,2048,10000,auto,0.98,1000,-1.793131259209419,0.003236858056367796,medium,0.02,16,PRUNED
427,427,-0.1516046,2021-03-20 00:53:33.654276,2021-03-20 01:02:55.301528,0 days 00:09:21.647252000,2048,10000,auto,0.9999,0,-2.1530665103296798,0.0036360775509870218,medium,0.02,32,PRUNED
428,428,189.98468459999998,2021-03-20 01:01:01.566434,2021-03-20 01:12:54.485230,0 days 00:11:52.918796000,256,10000,auto,0.9999,0,-0.5325982548985934,0.024523909210398827,medium,0.02,32,PRUNED
429,429,-0.0869828,2021-03-20 01:02:55.302908,2021-03-20 01:09:48.976274,0 days 00:06:53.673366000,256,10000,auto,0.9999,0,-0.577127572034922,0.00544143550458072,medium,0.01,16,PRUNED
430,430,338.5147044,2021-03-20 01:09:48.977567,2021-03-20 01:12:00.102746,0 days 00:02:11.125179000,256,10000,auto,0.98,20000,-2.0241627192774745,0.006768730501233841,medium,0.02,16,PRUNED
431,431,-0.27827919999999995,2021-03-20 01:12:00.104167,2021-03-20 01:19:14.345323,0 days 00:07:14.241156000,256,10000,auto,0.9999,0,-0.8123330330616403,0.00488549322682543,medium,0.02,16,PRUNED
432,432,32.2746112,2021-03-20 01:12:54.486562,2021-03-20 01:27:09.072792,0 days 00:14:14.586230000,256,10000,auto,0.98,1000,-0.7920407384588743,0.004243725223688128,big,0.01,16,PRUNED
433,433,-0.9566772,2021-03-20 01:19:14.346541,2021-03-20 01:26:09.901953,0 days 00:06:55.555412000,256,10000,auto,0.98,1000,-1.7070021379003057,0.0041876972895351664,medium,0.01,64,PRUNED
434,434,-1.8899578000000001,2021-03-20 01:26:09.903170,2021-03-20 01:34:20.141688,0 days 00:08:10.238518000,256,10000,auto,0.98,1000,-3.433992407294279,0.005767546567408022,big,0.02,16,PRUNED
435,435,885.5790384,2021-03-20 01:27:09.073969,2021-03-20 01:54:38.496074,0 days 00:27:29.422105000,1024,10000,auto,0.995,0,-1.8948156380112156,0.007036255600563523,medium,0.02,16,COMPLETE
436,436,912.4321990000001,2021-03-20 01:34:20.142793,2021-03-20 02:01:50.258483,0 days 00:27:30.115690000,1024,10000,auto,0.995,0,-2.5912835085267583,0.0030660596057750667,medium,0.02,16,COMPLETE
437,437,-1.0690636000000002,2021-03-20 01:54:38.498036,2021-03-20 02:01:04.904915,0 days 00:06:26.406879000,256,10000,auto,0.9999,0,-2.471270579030134,0.008749468181746782,medium,0.01,16,PRUNED
438,438,-0.33628480000000005,2021-03-20 02:01:04.906026,2021-03-20 02:08:19.492631,0 days 00:07:14.586605000,256,10000,auto,0.98,1000,-0.7012879670505187,0.003220072617228234,medium,0.02,16,PRUNED
439,439,0.6451774000000001,2021-03-20 02:01:50.260299,2021-03-20 02:09:01.626738,0 days 00:07:11.366439000,256,10000,auto,0.98,1000,-1.494911209249232,5.658492893115408e-05,medium,0.02,16,PRUNED
440,440,-399.920471,2021-03-20 02:08:19.493931,2021-03-20 02:12:52.340830,0 days 00:04:32.846899000,256,10000,auto,0.9999,10000,-1.6142373240348462,0.010141510437156,medium,0.01,16,PRUNED
441,441,2.5324326,2021-03-20 02:09:01.627649,2021-03-20 02:14:10.010563,0 days 00:05:08.382914000,256,1000000,auto,0.9999,10000,-1.6372742612524624,0.0057275898372945505,medium,0.01,16,PRUNED
442,442,1.5259838000000001,2021-03-20 02:12:52.341954,2021-03-20 02:20:10.285851,0 days 00:07:17.943897000,256,1000000,auto,0.9999,0,-2.1040553498088155,0.0052936774707864395,medium,0.01,64,PRUNED
443,443,23.526414999999997,2021-03-20 02:14:10.011422,2021-03-20 02:21:41.125610,0 days 00:07:31.114188000,256,10000,auto,0.98,0,-3.2917769850425236,0.007318308850658565,medium,0.02,64,PRUNED
444,444,-0.264548,2021-03-20 02:20:10.287154,2021-03-20 02:30:28.319285,0 days 00:10:18.032131000,2048,10000,auto,0.98,0,-2.3902162652578833,0.0026331137784453636,medium,0.02,16,PRUNED
445,445,28.8233608,2021-03-20 02:21:41.126390,2021-03-20 02:30:51.887131,0 days 00:09:10.760741000,2048,10000,auto,0.995,1000,-2.2647725617088947,0.002595954233897604,medium,0.02,16,PRUNED
446,446,-0.33908119999999997,2021-03-20 02:30:28.320787,2021-03-20 02:39:20.450207,0 days 00:08:52.129420000,256,10000,auto,0.99,1000,-2.2825085857746896,0.0038407091738130745,medium,0.001,8,PRUNED
447,447,-399.8663626,2021-03-20 02:30:51.887990,2021-03-20 02:37:16.084544,0 days 00:06:24.196554000,256,100000,auto,0.99,1000,-1.9934856605060958,0.013837433606337069,medium,0.001,8,PRUNED
448,448,-1.7155266,2021-03-20 02:37:16.085583,2021-03-20 02:44:10.253411,0 days 00:06:54.167828000,256,10000,auto,0.98,0,-1.7406816772797193,0.003785992803853451,medium,0.02,16,PRUNED
449,449,996.7762832000001,2021-03-20 02:39:20.451325,2021-03-20 03:06:33.478215,0 days 00:27:13.026890000,1024,10000,auto,0.98,0,-1.7521829501200872,0.007732427765491989,medium,0.02,16,COMPLETE
450,450,-0.3716482,2021-03-20 02:44:10.254574,2021-03-20 02:52:11.487930,0 days 00:08:01.233356000,1024,10000,auto,0.9999,0,-1.8966690957161256,0.00737949092714818,medium,0.01,32,PRUNED
451,451,1.0370934,2021-03-20 02:52:11.489318,2021-03-20 03:15:23.986983,0 days 00:23:12.497665000,256,10000,auto,0.98,0,-0.9249289344088437,0.011014700735678604,medium,0.02,16,COMPLETE
452,452,-0.21439819999999998,2021-03-20 03:06:33.480197,2021-03-20 03:13:55.460075,0 days 00:07:21.979878000,1024,10000,auto,0.98,0,-1.7235100773010372,0.009253566922092825,medium,0.02,16,PRUNED
453,453,7.110973199999999,2021-03-20 03:13:55.460998,2021-03-20 03:21:38.283226,0 days 00:07:42.822228000,1024,10000,auto,0.98,0,-1.808921260374141,0.01155217327174636,medium,0.02,16,PRUNED
454,454,905.2348297999999,2021-03-20 03:15:23.988527,2021-03-20 03:41:17.624363,0 days 00:25:53.635836000,1024,10000,auto,0.98,0,-1.8320949294524,0.01895165324143309,medium,0.02,16,COMPLETE
455,455,0.3755782,2021-03-20 03:21:38.284157,2021-03-20 03:29:24.608174,0 days 00:07:46.324017000,1024,10000,auto,0.98,0,-1.5285141320838191,0.006171255732359805,medium,0.02,16,PRUNED
456,456,0.05916700000000001,2021-03-20 03:29:24.609392,2021-03-20 03:37:06.550816,0 days 00:07:41.941424000,1024,10000,auto,0.98,0,-1.8614575858628977,0.00805173461589978,medium,0.02,16,PRUNED
457,457,288.3380784,2021-03-20 03:37:06.551715,2021-03-20 03:44:44.595264,0 days 00:07:38.043549000,1024,10000,auto,0.98,0,-1.6845017715271158,0.004761816744481013,medium,0.02,16,PRUNED
458,458,101.7308084,2021-03-20 03:41:17.626090,2021-03-20 03:49:04.190806,0 days 00:07:46.564716000,1024,10000,auto,0.98,0,-1.6570671058107902,0.005293642766972556,medium,0.02,16,PRUNED
459,459,0.1936988,2021-03-20 03:44:44.596283,2021-03-20 03:52:22.765493,0 days 00:07:38.169210000,1024,10000,auto,0.98,0,-2.1720309186527755,0.006802964208212056,medium,0.02,128,PRUNED
460,460,279.6015874,2021-03-20 03:49:04.192791,2021-03-20 03:55:34.015245,0 days 00:06:29.822454000,256,10000,auto,0.9999,0,-2.0040897371031723,0.007092188825256807,medium,0.02,128,PRUNED
461,461,0.0887724,2021-03-20 03:52:22.766607,2021-03-20 04:00:07.879454,0 days 00:07:45.112847000,256,10000,auto,0.9999,0,-2.023630333090187,0.008916112746777465,big,0.02,16,PRUNED
462,462,44.51537,2021-03-20 03:55:34.016083,2021-03-20 04:02:12.840984,0 days 00:06:38.824901000,256,10000,auto,0.999,0,-2.0887053100994293,0.009306690254046297,medium,0.005,16,PRUNED
463,463,-399.90867739999993,2021-03-20 04:00:07.880381,2021-03-20 04:06:40.214312,0 days 00:06:32.333931000,256,10000,auto,0.999,0,-1.4252286783204593,0.01365652764544469,medium,0.02,8,PRUNED
464,464,-400.2921322,2021-03-20 04:02:12.841949,2021-03-20 04:06:28.165995,0 days 00:04:15.324046000,256,10000,auto,0.98,10000,-1.7582854577533729,0.01409472871801366,medium,0.02,512,PRUNED
465,465,420.73459620000006,2021-03-20 04:06:28.167321,2021-03-20 04:12:49.099153,0 days 00:06:20.931832000,256,10000,auto,0.98,0,-1.4560274014385497,0.00012951685589066768,medium,0.02,8,PRUNED
466,466,-0.300389,2021-03-20 04:06:40.215284,2021-03-20 04:14:55.893388,0 days 00:08:15.678104000,1024,10000,auto,0.98,0,-1.9121932172666964,0.0056117495134865025,medium,0.02,16,PRUNED
467,467,268.15576,2021-03-20 04:12:49.100505,2021-03-20 04:15:10.693450,0 days 00:02:21.592945000,1024,10000,auto,0.9999,20000,-1.9130237786387925,0.0056401107787865555,medium,0.02,16,PRUNED
468,468,370.0024826,2021-03-20 04:14:55.894603,2021-03-20 04:17:11.527533,0 days 00:02:15.632930000,256,10000,auto,0.9999,20000,-2.2172364700033165,0.0042994842661821745,medium,0.02,16,PRUNED
469,469,909.4155582,2021-03-20 04:15:10.694838,2021-03-20 04:40:21.230424,0 days 00:25:10.535586000,256,10000,auto,0.9999,0,-2.1624296931468003,0.004397023603443759,medium,0.02,16,COMPLETE
470,470,2.6904946,2021-03-20 04:17:11.528892,2021-03-20 04:26:17.446773,0 days 00:09:05.917881000,256,1000000,auto,0.98,0,-1.5781399837228207,0.007126266858709847,medium,0.02,16,PRUNED
471,471,0.002624399999999999,2021-03-20 04:26:17.448245,2021-03-20 04:33:22.571867,0 days 00:07:05.123622000,256,10000,auto,0.98,0,-0.657824570341203,0.0008454737705206629,medium,0.02,8,PRUNED
472,472,,2021-03-20 04:33:22.572918,2021-03-20 04:37:50.707344,0 days 00:04:28.134426000,256,10000,auto,0.9999,10000,-2.1313651719212285,0.13692856776585613,medium,0.02,16,PRUNED
473,473,24.210526,2021-03-20 04:37:50.708853,2021-03-20 04:44:36.923175,0 days 00:06:46.214322000,256,10000,auto,0.98,0,-3.046674267013717,0.010214268549297315,medium,0.02,32,PRUNED
474,474,-1.033434,2021-03-20 04:40:21.232460,2021-03-20 04:48:43.308969,0 days 00:08:22.076509000,256,10000,auto,0.98,0,-1.7632092922048703,0.01079155743372214,big,0.02,8,PRUNED
475,475,8.010094200000001,2021-03-20 04:44:36.924303,2021-03-20 04:54:00.310992,0 days 00:09:23.386689000,256,10000,auto,0.98,1000,-1.7144414730661521,0.008291188769387777,big,0.02,8,PRUNED
476,476,0.5305142,2021-03-20 04:48:43.310355,2021-03-20 04:54:57.432367,0 days 00:06:14.122012000,256,100000,auto,0.9999,1000,-1.6086378791617515,0.007882285584405554,medium,0.001,16,PRUNED
477,477,11.6845688,2021-03-20 04:54:00.312015,2021-03-20 05:01:39.448228,0 days 00:07:39.136213000,1024,10000,auto,0.9999,0,-2.4002321423083584,0.006423999955491295,medium,0.001,16,PRUNED
478,478,38.779938599999994,2021-03-20 04:54:57.433682,2021-03-20 05:02:45.571640,0 days 00:07:48.137958000,1024,10000,auto,0.9999,0,-2.402168814280588,0.003482191266765962,medium,0.01,16,PRUNED
479,479,41.7940244,2021-03-20 05:01:39.449613,2021-03-20 05:08:27.850264,0 days 00:06:48.400651000,256,10000,auto,0.98,0,-1.856321205464806,0.003694447346564932,medium,0.01,16,PRUNED
480,480,178.4130926,2021-03-20 05:02:45.572517,2021-03-20 05:07:04.761454,0 days 00:04:19.188937000,256,10000,auto,0.98,10000,-1.9915355899221714,0.00029670099403345847,medium,0.01,64,PRUNED
481,481,-0.47206159999999997,2021-03-20 05:07:04.763159,2021-03-20 05:13:54.585693,0 days 00:06:49.822534000,256,10000,auto,0.99,1000,-2.6459473727412557,0.004979092202198805,medium,0.02,16,PRUNED
482,482,-0.10033220000000001,2021-03-20 05:08:27.851056,2021-03-20 05:15:23.415435,0 days 00:06:55.564379000,256,10000,auto,0.99,1000,-3.2172130903007585,0.004718900582682619,medium,0.02,16,PRUNED
483,483,-1.0852738,2021-03-20 05:13:54.587020,2021-03-20 05:20:58.705834,0 days 00:07:04.118814000,256,10000,auto,0.98,0,-0.6018321306604137,0.005996152330177051,medium,0.02,8,PRUNED
484,484,251.63890679999994,2021-03-20 05:15:23.416624,2021-03-20 05:22:32.056805,0 days 00:07:08.640181000,256,1000000,auto,0.98,0,-2.294068929039721,0.0061429175715983905,medium,0.02,8,PRUNED
485,485,-0.9589283999999999,2021-03-20 05:20:58.706931,2021-03-20 05:28:16.486584,0 days 00:07:17.779653000,256,1000000,auto,0.9999,0,-2.069529912957154,0.01196921974906871,medium,0.005,16,PRUNED
486,486,109.91060499999999,2021-03-20 05:22:32.058094,2021-03-20 05:29:32.451570,0 days 00:07:00.393476000,256,10000,auto,0.9999,1000,-1.8060937418508605,0.001121387538336038,medium,0.005,16,PRUNED
487,487,0.063789,2021-03-20 05:28:16.487798,2021-03-20 05:36:08.618850,0 days 00:07:52.131052000,1024,10000,auto,0.9999,1000,-2.553943732595438,0.0030754724085426057,medium,0.01,32,PRUNED
488,488,-0.044431000000000005,2021-03-20 05:29:32.452629,2021-03-20 05:37:38.346695,0 days 00:08:05.894066000,1024,10000,auto,0.98,0,-0.7038967247618075,0.008716798356347944,medium,0.01,16,PRUNED
489,489,-394.2672792,2021-03-20 05:36:08.620226,2021-03-20 05:42:44.660845,0 days 00:06:36.040619000,256,10000,auto,0.98,0,-1.5243210438115729,0.008484252302569294,medium,0.02,16,PRUNED
490,490,665.7520608,2021-03-20 05:37:38.347675,2021-03-20 06:00:05.680356,0 days 00:22:27.332681000,256,10000,auto,0.98,0,-1.6347889007875371,0.00472470164310568,medium,0.02,16,COMPLETE
491,491,421.10434139999995,2021-03-20 05:42:44.661968,2021-03-20 05:47:05.130870,0 days 00:04:20.468902000,256,10000,auto,0.98,10000,-1.9041802489498645,0.004451808260225905,medium,0.02,8,PRUNED
492,492,0.077885,2021-03-20 05:47:05.132228,2021-03-20 05:53:38.504763,0 days 00:06:33.372535000,256,10000,auto,0.9999,1000,-0.8320715803836389,0.007119253109573148,medium,0.02,512,PRUNED
493,493,194.852423,2021-03-20 05:53:38.505610,2021-03-20 06:00:21.892854,0 days 00:06:43.387244000,256,10000,auto,0.98,0,-1.6786461103369497,0.002025373492063596,medium,0.01,16,PRUNED
494,494,-0.35117319999999996,2021-03-20 06:00:05.682022,2021-03-20 06:07:00.056312,0 days 00:06:54.374290000,256,10000,auto,0.9999,1000,-0.4685538488646844,0.001983694448997072,medium,0.01,16,PRUNED
495,495,0.1930978,2021-03-20 06:00:21.893569,2021-03-20 06:07:22.257861,0 days 00:07:00.364292000,256,10000,auto,0.9999,1000,-0.4864039869995436,0.003354021872393606,medium,0.02,64,PRUNED
496,496,103.4220594,2021-03-20 06:07:00.057711,2021-03-20 06:13:23.313138,0 days 00:06:23.255427000,256,10000,auto,0.9999,0,-1.9722659948420531,0.0034537138327016123,medium,0.02,64,PRUNED
497,497,9.5332738,2021-03-20 06:07:22.259133,2021-03-20 06:17:09.904626,0 days 00:09:47.645493000,1024,10000,auto,0.98,0,-1.9698718575902092,0.016879257254587433,medium,0.02,8,PRUNED
498,498,0.0374888,2021-03-20 06:13:23.314324,2021-03-20 06:21:01.606716,0 days 00:07:38.292392000,1024,10000,auto,0.98,0,-2.1929693797605743,0.0014414507656323905,medium,0.02,8,PRUNED
499,499,0.7585767999999999,2021-03-20 06:17:09.905693,2021-03-20 06:21:18.822534,0 days 00:04:08.916841000,256,10000,auto,0.98,10000,-2.2110903227438823,0.005759923305852986,medium,0.01,16,PRUNED
